family,seed,category,n,within,between,gap,null_mean,null_sd,null_lo,null_hi,p_perm,n_perm
F_dinov3s_base,3,food_drink,44,0.03944209963083267,-0.001679261215031147,0.041121359914541245,2.3108192812651397e-05,0.0024224227240603425,-0.00428923744475469,0.00510555852670222,0.0,5000
F_dinov3s_base,3,vehicles,11,0.10125958174467087,0.012115905992686749,0.08914367854595184,1.736971908248961e-05,0.008126922370654875,-0.014696399657987058,0.017351972172036764,0.0,5000
F_dinov3s_base,3,toys,16,0.0275416299700737,0.01029561460018158,0.01724601536989212,1.0499389609321953e-05,0.0056608781175754245,-0.010078269988298416,0.012051046080887312,0.0038,5000
F_dinov3s_base,3,clothing,20,0.05276643857359886,0.012095560319721699,0.04067087918519974,7.200396372936666e-05,0.004697625306518355,-0.008325064391829073,0.010060137021355314,0.0,5000
F_dinov3s_base,3,body_parts,17,0.053388021886348724,0.0036765022668987513,0.04971151798963547,1.9150125281885267e-05,0.005480780056744054,-0.009837336838245392,0.011859955498948693,0.0,5000
F_dinov3s_base,3,household,38,0.01609700545668602,0.009309652261435986,0.006787353195250034,4.658702947199345e-05,0.0027093586808745354,-0.004744754254352302,0.005873608868569135,0.0146,5000
F_dinov3s_base,3,furniture_rooms,25,0.05235670879483223,0.011428468860685825,0.04092824086546898,2.623722543939948e-05,0.0037425360029232323,-0.0067070661461912096,0.007986865332350133,0.0,5000
F_dinov3s_base,3,outside,24,0.049760375171899796,0.007643335033208132,0.04211704060435295,7.175110979005694e-06,0.003908336051009942,-0.006998821545857936,0.008461855817586184,0.0,5000
F_dinov3s_base,3,places,13,0.025773683562874794,0.01016553770750761,0.015608145855367184,-1.2126430589705705e-05,0.007074030822097401,-0.012742313602939247,0.014863857463933523,0.0204,5000
F_dinov3s_base,3,ALL,249,0.04617936909198761,0.00761884031817317,0.03856052830815315,1.9085647352039813e-05,0.0011062000468840087,-0.0020618521841242908,0.002212956454604864,0.0,5000
F_dinov3s_base,4,animals,41,0.08983425796031952,0.0163718331605196,0.07346242666244507,1.6719632782042026e-05,0.003126122897359049,-0.0055703409248963,0.006644584424793714,0.0,5000
F_dinov3s_base,4,food_drink,44,0.03998814895749092,0.00022540106147062033,0.039762746542692184,1.5738611202687024e-05,0.003041956978386305,-0.005338259227573872,0.006556934211403121,0.0,5000
F_dinov3s_base,4,vehicles,11,0.11271615326404572,0.016703641042113304,0.09601251035928726,-8.815764081664384e-05,0.009375359535754333,-0.016740263672545552,0.020291557582095263,0.0,5000
F_dinov3s_base,4,toys,16,0.03000631369650364,0.014834768138825893,0.015171545557677746,5.974748861044645e-05,0.006738563500031955,-0.011765029514208436,0.014350927202031,0.0188,5000
F_dinov3s_base,4,clothing,20,0.06188592314720154,0.015585940331220627,0.04629998281598091,1.5080882143229247e-05,0.005455898787205173,-0.009639498265460133,0.011521449126303181,0.0,5000
F_dinov3s_base,4,body_parts,17,0.07066625356674194,0.009005110710859299,0.061661142855882645,3.460482619702816e-05,0.006380831761588422,-0.011207714932970703,0.013699501496739685,0.0,5000
F_dinov3s_base,4,household,38,0.015261477790772915,0.012577670626342297,0.0026838071644306183,5.8877528831362726e-05,0.003377816793523934,-0.005792504386045038,0.007138762297108769,0.21,5000
F_dinov3s_base,4,furniture_rooms,25,0.05489591509103775,0.014000751078128815,0.040895164012908936,-2.1552997641265392e-05,0.004575062742674542,-0.007952439109794795,0.009985342901200046,0.0,5000
F_dinov3s_base,4,outside,24,0.061990510672330856,0.010656583122909069,0.05133392661809921,4.306567255407572e-05,0.004683867394734405,-0.008246733876876532,0.010499925725162014,0.0,5000
F_dinov3s_base,4,places,13,0.03633260726928711,0.014377688057720661,0.021954920142889023,6.458343877457082e-05,0.008211772102671638,-0.0143723665503785,0.01721870107576249,0.0098,5000
F_dinov3s_base,4,ALL,249,0.05237386375665665,0.011531158350408077,0.040842704474925995,2.5662138499319553e-05,0.0013401267318915195,-0.0024979688692837953,0.0027062570210546243,0.0,5000
