word,x,y,pos,count,nn_cos,konkle60
garlic,15.354765,1.3480761,NOUN,162,0.14918366,False
group,4.8054314,-9.736777,NOUN,163,0.14912914,False
weight,6.1160197,12.983407,NOUN,120,0.14912091,False
drums,1.1373188,2.957577,NOUN,122,0.14911316,False
snack,19.581608,-19.1601,NOUN,813,0.1490931,False
turtles,-18.50328,-13.608735,NOUN,57,0.14902923,False
game,-1.8012786,-12.466133,NOUN,1009,0.14896637,False
whale,-5.9415135,-2.4123926,NOUN,211,0.14896351,False
sister,9.004183,-1.3948549,NOUN,1593,0.14894094,False
pickles,6.864686,1.4290919,NOUN,68,0.14887625,False
penny,10.236299,7.77493,NOUN,56,0.14887433,False
tower,-10.240485,-9.547129,NOUN,497,0.14885014,False
station,-6.6142445,-21.801105,NOUN,121,0.14883347,False
birds,-5.1284103,-8.503274,NOUN,311,0.14876415,False
rocket,-6.3742046,14.717039,NOUN,148,0.14871909,False
plane,27.996675,-10.051106,NOUN,370,0.14871563,False
lightning,21.781511,2.5702565,NOUN,65,0.14867234,False
captain,7.80582,25.858269,NOUN,88,0.14865084,False
swing,-19.85997,9.742881,NOUN,507,0.14858718,False
dogs,21.88579,-0.33479106,NOUN,578,0.14855418,False
bebe,1.999798,19.012592,NOUN,58,0.14849658,False
coconut,-1.6090226,-24.86475,NOUN,134,0.14848654,False
sign,-10.097991,-12.202533,NOUN,266,0.14847164,False
spin,-15.627121,-18.734186,NOUN,843,0.14846234,False
toothpaste,-4.6294103,20.006403,NOUN,120,0.14844324,False
sparkle,16.392395,-13.478783,NOUN,50,0.14843334,False
nugget,-18.213306,-21.994625,NOUN,70,0.14841235,False
doggie,18.687967,0.9152787,NOUN,437,0.14839023,False
kitty,4.288524,3.576991,NOUN,854,0.14837249,False
eek,-5.0966563,-10.968444,NOUN,92,0.1483304,False
cake,3.148509,7.6725426,NOUN,896,0.14832537,True
suit,-2.478562,6.6499453,NOUN,103,0.1482931,False
party,-5.0756073,-21.68704,NOUN,837,0.14828147,False
flowers,-16.768332,8.943487,NOUN,731,0.1482761,False
scooter,18.44626,5.0882144,NOUN,166,0.14826454,False
st,7.3588486,26.404123,NOUN,278,0.14820749,False
trees,12.301121,20.979681,NOUN,322,0.14816819,False
dryer,-2.6423397,23.170965,NOUN,128,0.14815605,False
forks,-8.045102,19.110708,NOUN,67,0.14812176,False
character,-12.812955,4.9741716,NOUN,66,0.14804824,False
puzzles,2.425012,-19.311796,NOUN,121,0.14798881,False
horses,7.060874,-6.6674495,NOUN,107,0.14796986,False
