word,x,y,pos,count,nn_cos,konkle60
robot,25.544916,3.7903237,NOUN,253,0.18538581,False
shoulders,-39.22203,9.126803,NOUN,320,0.21544512,False
tock,1.3687857,3.1391993,NOUN,212,0.24867932,False
batteries,14.438395,-14.056794,NOUN,159,0.21816067,False
glass,-14.070898,-10.975512,NOUN,204,0.1808878,False
bedtime,17.880198,-4.9502473,NOUN,215,0.20093007,False
tomatoes,-20.564913,-44.064636,NOUN,219,0.2224013,False
basketball,-29.613483,4.118821,NOUN,272,0.18316974,False
napkin,3.056805,-45.513805,NOUN,233,0.23215787,False
buttons,29.162647,-3.0983663,NOUN,174,0.2057517,False
magnet,33.449768,-17.574398,NOUN,169,0.19897151,False
ribbit,-15.78315,21.711422,NOUN,255,0.27807578,False
drum,-4.3532696,6.6922417,NOUN,314,0.20570326,False
lemon,-25.807484,-38.892693,NOUN,264,0.26504266,False
ladybug,-20.413013,18.333687,NOUN,258,0.2603929,False
gorilla,-1.3157166,35.648224,NOUN,214,0.24007069,False
sausage,-0.70671767,-35.337673,NOUN,200,0.19947547,False
whale,5.7674427,34.148933,NOUN,211,0.25331572,False
pouch,9.023657,-28.758518,NOUN,112,0.22327209,False
snowman,7.814617,4.9177036,NOUN,170,0.19087477,False
scissors,37.248035,-10.128653,NOUN,207,0.20874552,False
remy,-9.817145,4.5455284,NOUN,206,0.21658711,False
list,14.739238,-26.544853,NOUN,137,0.18665858,False
peas,-16.489267,-33.89346,NOUN,231,0.20681287,False
goodnight,4.0303807,24.696465,NOUN,231,0.28556964,False
hill,-15.321309,7.1171837,NOUN,141,0.18166141,False
deer,-4.6830626,31.12509,NOUN,130,0.20377533,False
mud,-5.212239,19.087555,NOUN,163,0.21112412,False
winter,-13.084395,25.340733,NOUN,150,0.1795057,False
strap,-16.696566,-2.9143932,NOUN,257,0.18035911,False
neck,42.1493,5.5484786,NOUN,186,0.21124804,False
pajamas,18.175358,-6.680582,NOUN,216,0.21233995,False
pineapple,-19.150629,-36.746243,NOUN,229,0.21770002,False
crocodile,1.8891078,39.98154,NOUN,148,0.23677726,False
barn,-13.691278,42.559586,NOUN,118,0.2720683,False
seeds,3.4317398,-46.501472,NOUN,183,0.20421886,False
counter,13.766953,-26.519138,NOUN,104,0.20074241,False
pages,-14.628733,13.882716,NOUN,213,0.24812424,False
rocket,9.669353,17.816088,NOUN,148,0.1799676,False
lamb,-17.067722,45.561615,NOUN,145,0.23388839,False
crayons,35.132587,-6.7138786,NOUN,208,0.26332322,False
drawer,4.92434,-36.894264,NOUN,195,0.18021007,False
cracker,7.2869153,-41.86848,NOUN,233,0.24355781,False
raspberries,-11.605426,-47.604202,NOUN,134,0.25817382,False
cows,-11.345535,42.614147,NOUN,128,0.25890103,False
glue,37.49792,-11.56488,NOUN,124,0.1811434,False
metal,-24.909292,-14.895877,NOUN,216,0.19547719,False
wolf,-3.6140804,28.686352,NOUN,187,0.2388158,False
numbers,15.209914,2.5363734,NOUN,231,0.21720849,False
soccer,-28.15867,5.0209665,NOUN,222,0.18402618,False
bees,-20.622314,20.062346,NOUN,177,0.20608927,False
noodle,-10.947658,-23.976109,NOUN,203,0.23226796,False
woman,-30.568806,-16.626394,NOUN,215,0.1825896,False
shop,-33.20869,-0.78519756,NOUN,209,0.17728607,False
map,20.115957,34.286247,NOUN,232,0.2003643,False
earth,7.3708477,19.003294,NOUN,157,0.20642029,False
weeks,19.621984,-33.59674,NOUN,214,0.1782068,False
painting,33.15813,-0.24729986,NOUN,149,0.22346961,False
castle,28.568052,33.48882,NOUN,123,0.17787392,False
crackers,7.1782804,-42.2195,NOUN,248,0.23152538,False
cap,14.331451,-35.03236,NOUN,185,0.18443625,False
muffins,-8.353403,-46.53977,NOUN,112,0.20943402,False
diapers,19.386457,-14.521777,NOUN,206,0.29437628,False
horses,-10.486283,45.050423,NOUN,107,0.2800387,False
puffs,9.716485,-30.796606,NOUN,90,0.2510614,False
balloons,23.53792,30.5182,NOUN,154,0.24191485,False
scooter,-13.929214,3.1973486,NOUN,166,0.21990037,False
plants,-27.11944,21.743786,NOUN,170,0.24796492,False
bagel,7.552372,-40.71763,NOUN,162,0.20452799,True
weather,-22.215498,31.450619,NOUN,141,0.18002361,False
avocado,-17.445593,-35.84603,NOUN,229,0.2256546,False
delivery,6.590714,-30.643246,NOUN,59,0.19276683,False
thumb,-19.761902,1.1878742,NOUN,143,0.1868171,False
hammer,26.578552,5.222212,NOUN,173,0.21264906,False
dragons,-8.540652,-0.19156812,NOUN,122,0.39858365,False
gold,35.468807,10.784825,NOUN,159,0.20083098,False
gum,3.500903,-15.332186,NOUN,97,0.18791431,False
witch,9.577694,-14.720918,NOUN,168,0.1917851,False
station,-36.069847,0.24396016,NOUN,121,0.19053088,False
marker,37.392387,-6.607249,NOUN,104,0.29449388,False
oil,3.3425758,-30.309,NOUN,161,0.19427072,False
bags,24.34376,-4.3845935,NOUN,169,0.19416909,False
bites,-5.9630384,-50.328976,NOUN,161,0.18463969,False
record,-25.321108,0.44391018,NOUN,227,0.18248291,False
mat,-32.963757,5.470086,NOUN,162,0.18734421,False
shelf,-12.535858,9.179254,NOUN,200,0.2151937,False
coat,9.766854,-6.273703,NOUN,117,0.23382835,False
keys,15.260224,17.25442,NOUN,163,0.18385826,False
hunt,-5.2364125,20.560772,NOUN,112,0.17698586,False
mushroom,-30.321651,-31.260048,NOUN,221,0.21155894,False
horsey,-9.533611,45.84823,NOUN,148,0.23714726,False
underwear,21.697216,-17.89112,NOUN,89,0.22108097,False
load,11.099938,-31.475662,NOUN,99,0.19855249,False
tunnel,32.13489,20.682875,NOUN,137,0.20802844,False
puff,9.363836,-30.641071,NOUN,162,0.23995908,False
vegetables,-26.443882,-32.643505,NOUN,233,0.21868365,False
sprinkles,2.1035557,-26.650753,NOUN,83,0.18527591,False
toad,12.408971,19.350721,NOUN,73,0.19625734,False
pigs,-14.827527,47.070778,NOUN,159,0.2610816,False
playground,-13.828706,-15.119406,NOUN,168,0.17905228,False
donut,-12.436064,-4.088472,NOUN,148,0.19522752,False
berry,-13.878363,-48.144726,NOUN,136,0.23786491,False
hugs,-9.204021,8.37657,NOUN,162,0.21398444,False
mermaid,10.515041,39.150166,NOUN,143,0.18051367,False
rings,14.563904,15.101191,NOUN,126,0.18418473,False
cucumber,-18.505154,-31.426334,NOUN,133,0.22133128,False
shot,1.3485267,-31.392786,NOUN,148,0.17871685,False
tracks,31.21139,22.399088,NOUN,135,0.283803,False
smoothie,-3.734866,-23.658564,NOUN,170,0.20996624,False
ants,-23.306974,27.128775,NOUN,189,0.22349738,False
peach,-29.125856,-39.94955,NOUN,204,0.2603,False
spring,-0.6376501,19.45951,NOUN,140,0.177666,False
moose,-3.9123816,31.588795,NOUN,99,0.23100245,False
steps,-23.811428,8.324008,NOUN,167,0.21079163,False
stroller,7.4082294,-1.2754422,NOUN,200,0.20909424,False
meeting,-37.343533,-8.718936,NOUN,166,0.18872271,False
cone,-13.55003,20.090189,NOUN,166,0.17744963,False
monsters,-18.072649,11.380671,NOUN,90,0.20306748,False
cheetah,-2.5011604,45.18262,NOUN,54,0.20380835,False
crunch,-16.688261,-16.067335,NOUN,168,0.22539334,False
level,-32.60843,-0.6567156,NOUN,189,0.1773073,False
elephants,-0.21138251,36.449955,NOUN,88,0.22147353,False
pair,26.680017,-16.984753,NOUN,147,0.18871866,False
fruits,-20.755676,-39.570232,NOUN,199,0.21312438,False
ladder,24.814901,24.39543,NOUN,131,0.2140631,False
attack,21.337208,-0.5830719,NOUN,169,0.18981023,False
frogs,-16.082273,23.18916,NOUN,105,0.23003423,False
sweater,21.90328,-9.056091,NOUN,158,0.18215865,False
shorts,26.175795,-16.769064,NOUN,170,0.19152029,False
