word,x,y,pos,count,nn_cos,konkle60
tomatoes,-29.427563,24.439867,NOUN,219,0.21023183,False
ladybug,25.50867,-12.335081,NOUN,258,0.23897271,False
pouch,-22.070286,1.6843895,NOUN,112,0.20501526,False
shoulders,17.12925,23.889248,NOUN,320,0.1818522,False
buttons,1.0000956,-24.78564,NOUN,174,0.18575336,False
remy,-16.475649,-22.553772,NOUN,206,0.20742007,False
tomato,-29.758394,24.24328,NOUN,231,0.22002111,False
goldfish,24.923069,7.623626,NOUN,219,0.18915422,False
drum,-15.411639,-15.069656,NOUN,314,0.21554601,False
peas,-43.392574,-3.6820517,NOUN,231,0.21460319,False
snowman,11.975639,-4.6632137,NOUN,170,0.18927658,False
goodnight,14.916771,-7.61377,NOUN,231,0.2610046,False
sausage,-30.255356,7.2539606,NOUN,200,0.20549421,False
hill,6.531803,9.476703,NOUN,141,0.18588232,False
deer,35.974167,9.278577,NOUN,130,0.21433078,False
steam,-37.055195,12.981365,NOUN,246,0.23533843,False
barn,41.801067,-3.2147002,NOUN,118,0.22405303,False
whale,25.827427,-23.315294,NOUN,211,0.21785808,False
pajamas,3.228493,-9.678454,NOUN,216,0.20239036,False
pages,16.284813,1.9207827,NOUN,213,0.23199439,False
counter,-31.672018,10.0299015,NOUN,104,0.20096509,False
rocket,13.651558,-11.333037,NOUN,148,0.17828394,False
lemon,-25.246086,28.812325,NOUN,264,0.29643264,False
raspberries,-29.610687,17.715452,NOUN,134,0.27199766,False
pineapple,-23.071651,25.505484,NOUN,229,0.20051038,False
cows,43.826756,2.0444834,NOUN,128,0.2354002,False
mirror,-9.749041,-17.334024,NOUN,267,0.18771684,False
crayons,-0.9958762,11.486328,NOUN,208,0.23280956,False
lamb,46.973072,1.1103237,NOUN,145,0.1864114,False
neck,35.562317,12.981585,NOUN,186,0.20765102,False
toilet,-1.0378543,-6.8777328,NOUN,298,0.20531487,False
drawer,-32.444817,2.2702408,NOUN,195,0.18439674,False
cracker,-14.882207,12.281448,NOUN,233,0.20599975,False
noodle,-37.316334,-3.733589,NOUN,203,0.21649045,False
soccer,4.7857933,-32.38949,NOUN,222,0.18070209,False
castle,21.017323,16.66567,NOUN,123,0.19561236,False
map,9.506773,-13.626039,NOUN,232,0.1825697,False
bees,31.507023,0.3047603,NOUN,177,0.20593508,False
muffins,-39.89954,4.424457,NOUN,112,0.20185708,False
mud,21.208826,-5.3913274,NOUN,163,0.20018356,False
horses,45.18588,-6.662132,NOUN,107,0.24119024,False
bah,-15.862266,-6.021425,NOUN,276,0.18027048,False
puffs,-24.01893,3.2307637,NOUN,90,0.20662737,False
crackers,-15.100491,12.312023,NOUN,248,0.19152232,False
seconds,-16.431692,-24.60478,NOUN,218,0.18303742,False
diapers,-7.832112,-21.091621,NOUN,206,0.19710834,False
bagel,-11.587056,13.102446,NOUN,162,0.21995161,True
painting,-6.535276,14.132485,NOUN,149,0.22549915,False
chomp,0.13507023,-0.16799216,NOUN,139,0.19573481,False
dragons,-5.452738,32.133194,NOUN,122,0.3656392,False
earth,17.772627,-19.310656,NOUN,157,0.2207493,False
numbers,-5.6414814,3.649889,NOUN,231,0.20340605,False
crocodile,36.424404,-2.6182783,NOUN,148,0.1858552,False
wings,14.418755,6.2254176,NOUN,169,0.17913239,False
delivery,-21.63996,1.6766453,NOUN,59,0.19576366,False
plants,35.823807,18.551249,NOUN,170,0.21421118,False
knee,2.3350682,-4.123981,NOUN,233,0.17803615,False
wolf,43.720524,-12.161731,NOUN,187,0.2098488,False
bites,-41.27803,-0.4698635,NOUN,161,0.19628465,False
balloons,8.82717,-17.843357,NOUN,154,0.2557178,False
mail,-1.9643207,-30.741772,NOUN,153,0.18133867,False
bags,9.101908,-10.899471,NOUN,169,0.18130517,False
avocado,-37.431767,19.161852,NOUN,229,0.20581175,False
hammer,-5.1189036,-13.015687,NOUN,173,0.23954637,False
marker,-3.4288752,12.807773,NOUN,104,0.23959534,False
witch,15.441104,-13.013836,NOUN,168,0.1960286,False
