scale,run,category,n_pairs,partial_model,p_model,partial_w2v,p_w2v
300000,C8_dinov3l_grid4x4_rand_300000_s4,noun,1470,0.05657676222728589,0.030132912318086454,0.3261332672748501,9.539747792835943e-38
1000000,C8_dinov3l_grid4x4_rand_1000000_s0,all,5593,0.12199823341269078,5.427537245484663e-20,0.3090918522971103,4.45305733381525e-124
1000000,C8_dinov3l_grid4x4_rand_1000000_s0,noun,2068,0.198733733302751,7.44750780001174e-20,0.3808358194134332,2.5039966133216474e-72
1000000,C8_dinov3l_grid4x4_rand_1000000_s1,all,5378,0.13371746675710744,7.04736965361023e-23,0.31202031612235986,9.806606131668499e-122
1000000,C8_dinov3l_grid4x4_rand_1000000_s1,noun,2011,0.18055712504327143,3.4340888364876434e-16,0.3770592062978758,6.394152584298308e-69
1000000,C8_dinov3l_grid4x4_rand_1000000_s2,all,5427,0.12991368469976564,7.385691969921733e-22,0.3060247910108336,5.411220738983905e-118
1000000,C8_dinov3l_grid4x4_rand_1000000_s2,noun,2005,0.19239853272472277,3.66131562903596e-18,0.38173227033128043,1.5856740121536662e-70
1815243,C8_dinov3l_grid4x4_base_s0,all,6196,0.12995077204344485,9.648824410249083e-25,0.3110334712277907,4.831376883246896e-139
1815243,C8_dinov3l_grid4x4_base_s0,noun,2258,0.2347503199090994,1.2445757964447524e-29,0.40040311047320765,1.1444398471562016e-87
1815243,C8_dinov3l_grid4x4_base_s1,all,6196,0.11916044896979125,4.934444229015273e-21,0.3134965064611798,2.4464479168761636e-141
1815243,C8_dinov3l_grid4x4_base_s1,noun,2258,0.21622164287282897,2.76273734086464e-25,0.4081620026337083,2.3881760441261246e-91
1815243,C8_dinov3l_grid4x4_base_s2,all,6196,0.1240443711898295,1.134578947862713e-22,0.31693473569891695,1.4037523003330418e-144
1815243,C8_dinov3l_grid4x4_base_s2,noun,2258,0.22918632058502159,2.7616384030438614e-28,0.4143016691188469,2.486930708779253e-94
